file_id,source_path,filename,file_type,size_bytes,drive_file_id,mime_type,version,status,last_processed,error_message
710,/Around the year/Yom Kippur/Services/Service Companions/Tefilos Guide,YK Neilah Guide.doc,document,34816,10hv2VCFToD5KWtlYnAL8VWosaMBNOYVV,application/msword,1,pending,2025-11-09T04:57:02.704049,
711,/Around the year/Yom Kippur/Services/Service Companions/Tefilos Guide,YK Musaf Guide.doc,document,62464,1u1SzqR_AlhE-qWLr1Nu8MbXU_tE3V0Fn,application/msword,1,pending,2025-11-09T04:57:02.726050,
712,/Around the year/Yom Kippur/Services/Service Companions/Tefilos Guide,YK Shacharis Guide.doc,document,36352,1IiZieKrwRkFNVe1LPeXJtNT4ZLw_QbVP,application/msword,1,pending,2025-11-09T04:57:02.743048,
713,/Around the year/Yom Kippur/Services/Service Companions/Tefilos Guide,YK Maariv Guide.doc,document,47616,1c1fyYddtfMuCQyzH_cyZSbzAKnAnNxiV,application/msword,1,pending,2025-11-09T04:57:02.762050,
714,/Around the year/Yom Kippur/Services/Service Companions,5771 - HH Service Guide - YK ALL-1 (1).pdf,document,413414,1w0MDl6YtpFupyQQuTkMw3S9YwsaAgND_,application/pdf,1,pending,2025-11-09T04:57:02.783048,
715,/Around the year/Yom Kippur/Services/Service Companions,YK Guide generic (1).pdf,document,19508959,1jX0RoC7-CBQVYccb_2Mn5tm5ynwYr432,application/pdf,1,pending,2025-11-09T04:57:02.799048,
716,/Around the year/Yom Kippur/Services/Service Companions,Bucks_YomKip_Handout (1).pdf,document,1277710,1NoU02Fk2O1VfGEutpYyPIeuHj9cY7lnQ,application/pdf,1,pending,2025-11-09T04:57:02.819048,
717,/Around the year/Yom Kippur/Services/Service Companions,YK Guide generic.pdf,document,19508959,1OAETwj5fzDAH55qJ34dO6tx1zB-bY32a,application/pdf,1,pending,2025-11-09T04:57:02.849047,
718,/Around the year/Yom Kippur/Services/Service Companions/Letters to the Next Generation,Letters-to-the-Next-Generation-2-Reflections-on-Jewish-Life.pdf,document,385333,1mEFGfZGZQPa-5mW7K1mp8txB42qRSJv3,application/pdf,1,pending,2025-11-09T04:57:02.867054,
719,/Around the year/Yom Kippur/Services/Service Companions/Letters to the Next Generation,Letters-to-the-Next-Generation-Reflections-for-Yom-Kippur1.pdf,document,548190,1ZCh25ywrpPQN6V4gi_NvfH3s8qz4Uu_l,application/pdf,1,pending,2025-11-09T04:57:02.886046,
720,/Around the year/Yom Kippur/Services/Service Companions/Letters to the Next Generation,Overview,google_doc,1024,1L-0mu5zLC2593Ls8JnNoIS2FwJd2518uk3npi_RYBy8,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:02.902048,
721,/Around the year/Yom Kippur/Services/Service Companions,YomKippur4DummiesHand-Out.docx,document,21351,1CU2BCcCM0D9TMOfzFfZrPlGytXOdQnZP,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:02.920048,
722,/Around the year/Yom Kippur/Services/Service Companions,YomKippur4DummiesGuide.docx,document,32569,1ES9polsvQ7D5NM0IwKhceXRiGqEwx-4L,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:02.954047,
723,/Around the year/Yom Kippur/Services/Service Companions,Guide,google_doc,1114,1FmUKwZcZMEjiqo9t_E-wwuVwpukQOepsTkBJJxPY3ww,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:02.974049,
724,/Around the year/Yom Kippur/Services/Service Companions,YK Inspirations & Meditations Service Guide 5778 with transliterated pg numbers 1.doc,document,813056,1M7Ml5tW37ryIRDjTod9YigHWL6rDK6C-,application/msword,1,pending,2025-11-09T04:57:03.007051,
725,/Around the year/Yom Kippur/Services/Service Companions,YK Inspirations & Meditations Service Guide with transliterated page numbers added.pdf,document,1113295,1On-qIJnG7ac6Pq5M6WTGp-KRmmaWsEdZ,application/pdf,1,pending,2025-11-09T04:57:03.028049,
726,/Around the year/Yom Kippur/Services/Service Companions,5771 - HH Service Guide - YK ALL-1.pdf,document,413414,1aQPCqUYRdICMhoIWTHm9QnaSffQG170s,application/pdf,1,pending,2025-11-09T04:57:03.048048,
727,/Around the year/Yom Kippur/Services,machzor YK.pdf,document,12122421,1F12Y9lWuVK3LJcNtW-bS8fCy0D3p3g56,application/pdf,1,pending,2025-11-09T04:57:03.067050,
728,/Around the year/Yom Kippur/Services/Reservation Forms,HH reservation form - 18247.doc,document,39936,10ABzAH5FT3TCM8WuFX9RI3Lfy7EHqHsh,application/msword,1,pending,2025-11-09T04:57:03.085046,
729,/Around the year/Yom Kippur/Services/Reservation Forms,ABC.xls,spreadsheet,24064,1S5v9ZmZScqLBJYgZ9zPjPyOV7PiDCRjB,application/vnd.ms-excel,1,pending,2025-11-09T04:57:03.102045,
730,/Around the year/Yom Kippur/Services,YK Page Numbers.docx,document,51396,1LfmMB8uUJks7j1ZOjYNIeonEGWBnpPDs,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.119046,
731,/Around the year/Yom Kippur/Services/Avodah,THE+YOM+KIPPUR+AVODAH+5774.docx,document,57188,1CndZiPZ6IHc73KWg4Smfwr5PSmmVlqBg,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.144050,
732,/Around the year/Yom Kippur/Services/Avodah,THE YOM KIPPUR AVODAH 5774.pdf,document,302232,15DJ_SJgHsmR_TkWeC307-LBCz30N-nhs,application/pdf,1,pending,2025-11-09T04:57:03.163044,
733,/Around the year/Yom Kippur/Services/Kibudim/Aliyos,Opening the ark.docx,document,59837,13V9lJZqskE0Jsn2PBxCUTVW6uF_LPGOe,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.181063,
734,/Around the year/Yom Kippur/Services/Kibudim/Aliyos,hh_honors_card.pub,other,703488,1qfeVnnFRz7bs0R_oDr2K8BdVsR1bu1Id,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:03.197050,
735,/Around the year/Yom Kippur/Services/Kibudim/Aliyos,Aliya card Yom Kippur.pub,other,332288,1Unpo-BVqGNjyVGRQpQ8a9OpIZcYVWySm,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:03.217048,
736,/Around the year/Yom Kippur/Services/Kibudim/Aliyos,Aliyot Cards.pdf,document,336245,1OFfqUHvDOkKN5qULRwbkO_lkZKC9xCpg,application/pdf,1,pending,2025-11-09T04:57:03.235048,
737,/Around the year/Yom Kippur/Services/Kibudim/Aliyos,Yom Kippur Kibbudim and Description - 261.docx,document,24830,1aKUOTyx5zdi0nGsrJyApZZGtQXgxyguF,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.252048,
738,/Around the year/Yom Kippur/Services/Chazanus,יום הכיפורים מוסף.doc,document,27136,11ETSvQTPMAgP86ygQOwyAZk5cFv2Jr57,application/msword,1,pending,2025-11-09T04:57:03.278045,
739,/Around the year/Yom Kippur/Services/Chazanus,יום הכיפורים שחרית.doc,document,32768,1duw5V9dUevyzx0M3rtKEk7Nmoq2axjrn,application/msword,1,pending,2025-11-09T04:57:03.295046,
740,/Around the year/Yom Kippur/Services/Chazanus,יום הכיפורים מעריב.doc,document,28160,1iL7Txh0f0lXXocEhagKkqpl9IPuZRSVF,application/msword,1,pending,2025-11-09T04:57:03.315045,
741,/Around the year/Yom Kippur/Services,Adon Haselichot.pdf,document,66543,1dBFog-bEU48FYPp0fmP_e3LlxOsE2I6f,application/pdf,1,pending,2025-11-09T04:57:03.333568,
742,/Around the year/Yom Kippur/Services,Bookmark.zip,other,60069823,1fFVxsE-6xNDZ8e8aygsB-KO5ryvw3XeP,application/x-zip-compressed,1,pending,2025-11-09T04:57:03.352570,
743,/Around the year/Yom Kippur/Services,Birkchas Kohanim (1).pdf,document,526673,1dzYUzQ8Z4uyZU3lzERuYmw1q85NmZDZP,application/pdf,1,pending,2025-11-09T04:57:03.371570,
744,/Around the year/Yom Kippur/Services,Birkchas Kohanim.pdf,document,526673,16bUnQ539PKmcYJWy-X8lCIhDoeUY3ETu,application/pdf,1,pending,2025-11-09T04:57:03.397570,
745,/Around the year/Yom Kippur/Services/Kol Nidrei,Kol Nidrei Appeals Cards.zip,other,923843,1cD41V4CKh9435buED29UuO38oPBGYD7d,application/x-zip-compressed,1,pending,2025-11-09T04:57:03.427568,
746,/Around the year/Yom Kippur/Services/Kol Nidrei,Kol Nidrei.pub,other,129024,1tPY5gUn3A8ViUq-HwXlO6bL97oiCNAGV,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:03.452572,
747,/Around the year/Yom Kippur/Services/Yizkor,Yizkor 5771Final.pub,other,37693952,1hLmwVXekYlQy9asvHFe6xEschMLJTVF2,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:03.474567,
748,/Around the year/Yom Kippur/Services/Yizkor,yizkor.pdf,document,647636,19Wj7EbPF7pvwh9iR8X2VAOl_OPOmzhTq,application/pdf,1,pending,2025-11-09T04:57:03.495569,
749,/Around the year/Yom Kippur/Services/Yizkor,Yizkor Booklet.pub,other,948736,1NFI_9W028-oNddKZ59WXmmDxhqUXze07,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:03.516570,
750,/Around the year/Yom Kippur/Services/Yizkor,Yizkor Idea,google_doc,1216,1IHb8pAKKTA_fSW8Z7CXU_Q529AcpX9X1LFotCplYqxQ,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:03.556570,
751,/Around the year/Yom Kippur/Childrens Programs,Preschool shul Yom Kippur Schedule 2010 2.doc,document,35840,1v_Komfl3WNhHCmm6wfdhDrkyJougNhrx,application/msword,1,pending,2025-11-09T04:57:03.577569,
752,/Around the year/Yom Kippur/Childrens Programs,Potomac YK Curriculum.zip,other,11552931,1ZKT-mhpg6nDHyk-GMVmnlXf7dgY7JGbJ,application/x-zip-compressed,1,pending,2025-11-09T04:57:03.595569,
753,/Around the year/Yom Kippur/Childrens Programs,Copy of יום כיפור בוקר תוכנית לילדים.docx,document,14525,1lcWorIkPcdNqRlwN2TxKt5JpBDSsjUvm,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.614568,
754,/Around the year/Yom Kippur/Childrens Programs,Copy of נעילה.docx,document,12350,1IRagAVs0JCIoryXqEikb5j5Havc7MbsK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.633568,
755,/Around the year/Yom Kippur/Childrens Programs,Copy of כל נדרי תוכנית לילדים.docx,document,13143,1s7N3RoesLrhkhFOON-WAIvB46mGfh10c,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.649567,
756,/Around the year/Yom Kippur/Childrens Programs,Copy of YomKippurGames.pdf,document,554331,1UwXmglV0RvoAWMbCbFvs18JhmqZb-sLI,application/pdf,1,pending,2025-11-09T04:57:03.669569,
757,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Program.docx,other,0,1D7elNCCxIwdX_X5pRgjfnVhgNIxB-NeE,application/vnd.google-apps.shortcut,1,pending,2025-11-09T04:57:03.688284,
758,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom_Kippur_Kids_Schedule_3_groups_2010.doc,document,61952,1LVWujdMliv-2gwR66vs5rEE3c5T8LK-Y,application/msword,1,pending,2025-11-09T04:57:03.705798,
759,/Around the year/Yom Kippur/Childrens Programs,Copy of yomkipporkidsprogram 2017.docx,document,17975,17qmSeMDY9WO9Y4Ehww2Azw_sZ6Ggu5Xh,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.725826,
760,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur program group #3.doc,document,28160,1cNVHyl7aMZGNhX1li5ZpqQVHM3m_4Uhg,application/msword,1,pending,2025-11-09T04:57:03.747358,
761,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur program group #1.docx,document,11804,1OwBsWRHOQtItvcp-JqfUYnLdLU8xjO-e,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.767357,
762,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom_Kippur_millionaire.doc,document,36352,1Wsm64boxbzGJRjxgXoa-FIQAdDULzhEc,application/msword,1,pending,2025-11-09T04:57:03.781359,
763,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur program group #2.docx,document,12023,1QWTk7qVMYmbTFUbttQSlqj8tXD4ymS2w,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.799358,
764,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Kids Schedule.doc,document,66048,1WtVY3qamD7tiwmKU1zlD6OyemcWFp-nw,application/msword,1,pending,2025-11-09T04:57:03.822366,
765,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Kids Schedule 3 Groups 2009.doc,document,62464,18DN-CAWw2vBHvel2jvAGOAKC04_CUIUK,application/msword,1,pending,2025-11-09T04:57:03.843357,
766,/Around the year/Yom Kippur/Childrens Programs,Copy of YOM KIPPUR KIDS PROGRAM.docx,document,18734,140JALBZM_UQeMg2IBW6BNrHTuZ5lclNL,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.863359,
767,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Day kids program ages 4-7.doc,document,37376,1N8f0j2bs-bdRrGnSM2HyA9y6618g-VJt,application/msword,1,pending,2025-11-09T04:57:03.884356,
768,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Children 2017.docx,document,2111052,1TQ9culrqv6KsMfuIHJzamdOcM4ZPDRHW,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.902358,
769,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur BabbleOn.pdf,document,12499231,1GDFjKIDfQT8yp4GAAfYix9Liv_4NAV-D,application/pdf,1,pending,2025-11-09T04:57:03.925355,
770,/Around the year/Yom Kippur/Childrens Programs,Copy of YK night schedule.docx,document,15707,1MAl90Hs99zp4cOywJe-dvwSgNOQsAI2v,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:03.949356,
771,/Around the year/Yom Kippur/Childrens Programs,Copy of YK Malarky.pdf,document,394182,1ksWtrsdpsXVs3-0xi84A-R0r7Kf3jEB_,application/pdf,1,pending,2025-11-09T04:57:03.980355,
772,/Around the year/Yom Kippur/Childrens Programs,Copy of yk left right story.doc,document,26112,1upX5q-wius_aJBHEQeMCnVQD30z1iXJA,application/msword,1,pending,2025-11-09T04:57:04.008357,
773,/Around the year/Yom Kippur/Childrens Programs,Copy of YK Kids Schedule 5767.doc,document,43520,1WqXeENIt20fEVD50H8WYZTcpbAbSjP5u,application/msword,1,pending,2025-11-09T04:57:04.036354,
774,/Around the year/Yom Kippur/Childrens Programs,Copy of YK Kids Program Schedule 2 Groups.docx,document,75150,1bqdOBtwoJ4EJk3DnBQnuXmNBwlgwHxpQ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.053355,
775,/Around the year/Yom Kippur/Childrens Programs,Copy of yk kids program - songs.xlsx,spreadsheet,16179,1LLmL7JHyqxg8CDJJo0jw4b1RvitahJNR,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,1,pending,2025-11-09T04:57:04.074355,
776,/Around the year/Yom Kippur/Childrens Programs,Copy of YK children service 5771!!.doc,document,47616,1oqe-jLIDDR4PgZVV8cbo7SYEkACZFiDL,application/msword,1,pending,2025-11-09T04:57:04.098356,
777,/Around the year/Yom Kippur/Childrens Programs,Copy of Seat to Seat Game YK.docx,document,49926,138kFKK6YkWt5ygnocIvXMouzLInwtmUJ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.120358,
778,/Around the year/Yom Kippur/Childrens Programs,Copy of Jewpardy Yom Kippur Inserts.pdf,document,3580554,1Ag_63QECzBGCKYXd5JhryyktMamW-rkm,application/pdf,1,pending,2025-11-09T04:57:04.142356,
779,/Around the year/Yom Kippur/Childrens Programs,Copy of FIX IT OR FORGIVE IT.doc,document,47616,1UqvgIty44k_VI8XktdeOI2Ajqw4kCSp5,application/msword,1,pending,2025-11-09T04:57:04.167359,
780,/Around the year/Yom Kippur/Childrens Programs,Copy of CQM Yom Kippur Kids Program Schedule.doc,document,35328,1c1JmckN3EzdXI-vMg4OE_H-SykKQu72N,application/msword,1,pending,2025-11-09T04:57:04.189356,
781,/Around the year/Yom Kippur/Childrens Programs,Copy of all games yk.docx,document,16646,1yi9vhdhPD0h8K0NARUVA8asi_G8GWxP7,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.210357,
782,/Around the year/Yom Kippur/Childrens Programs,Yom Kippur: My Destiny is in My Hands,google_doc,7317,1uoEA4CxjUWEP8gkTT26YNxr4NZ40Tuoldo0ugGZPCkk,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.236357,
783,/Around the year/Yom Kippur/Childrens Programs,Yom Kippur Childrens Program.doc,document,33280,1BLNxaKr9l-aF_vg_EzaY7oxC_KigIijB,application/msword,1,pending,2025-11-09T04:57:04.255354,
784,/Around the year/Yom Kippur/Childrens Programs,Copy of Yom Kippur Millionaire.doc,document,39424,1L3jLUU9KIBNKy--ojfvFTPR8zPlZU4KH,application/msword,1,pending,2025-11-09T04:57:04.274357,
785,/Around the year/Sukkos/Video Library,Sukkos Video Library,google_doc,2452,1KxiAZnKaJaPp_4RtDMKtREWd84YuspCF54KBxBYsJIc,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.302357,
786,/Around the year/Sukkos,Sukkot Cover.pub,other,203776,1doWQmFlD7ijaU_ITAaL2uu3BIDM6tKbv,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:04.323462,
787,/Around the year/Sukkos/Classes and Speeches,Copy of High_Holiday_Cool_Facts_2 (1).pdf,document,276252,19VdpVk3bwKvDgzsbUi9u2XCmhz_fFbRW,application/pdf,1,pending,2025-11-09T04:57:04.346582,
788,/Around the year/Sukkos/Classes and Speeches,Copy of Sukkot Questions.docx,document,16770,1uO_EmTEGCYDBwTxS0gmbtWysWfBabYps,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.367705,
789,/Around the year/Sukkos/Classes and Speeches,Untitled document,google_doc,3218,1gJrtMEC_BkxNTYwBBG_uJ9XaIvjeVjMrtJTBbBhsd2o,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.385819,
790,/Around the year/Sukkos/Classes and Speeches,Sukkot Dvar Torah Ideas,google_doc,4558,1JPDpw2WaLdyfaT7O-CYNlKu9PX19DOUd03lv7hqQjd0,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.403871,
791,/Around the year/Sukkos/Classes and Speeches,Yossi Lew - Sukkos Sermon - BUNDLES OF BRANCHES,document,14266,1nKWyJo-KZU4DYnnS8pPwen6Y91CdXzG7,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.425871,
792,/Around the year/Sukkos/Classes and Speeches,Hebrew School Sukkos.zip,other,19592976,1ThK85ttHnQpcU-0ah_glqekJeetS4QLh,application/x-zip-compressed,1,pending,2025-11-09T04:57:04.444875,
793,/Around the year/Sukkos/Classes and Speeches,3 Mini Droshas for Sukkos.docx,document,17528,1rbGddL9vZjitQKvSR_JvFPBEDUxXTWKt,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.466941,
794,/Around the year/Sukkos/Classes and Speeches,Sukkos Sermon.docx,document,18107,1IelyLaal-tq21u7b9TwRGjM2y_9J88HL,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.488938,
795,/Around the year/Sukkos/Classes and Speeches,Sukkos Sermon - Rejoicing Undercover,document,15051,1rvf1dAyWFMtAoG5tm1-woyM5P6BThheK,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.511939,
796,/Around the year/Sukkos/Classes and Speeches,Sukkos class,google_doc,5384,1WNSMzW4rNhxhG1Zlv0tU-RZz1S1sjB28BraFOK_xvas,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.529938,
797,/Around the year/Sukkos/Halachos,Sukkah event starting before Sukkos. when to make a Bracha?,google_doc,2608,1T_o2dYSQp9DuIRwy8XZPewqEn-xqqSzAJ7YBn_2vk8M,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.547940,
798,/Around the year/Sukkos/Halachos,Halachos regarding Bamboo mats,google_doc,2649,1wrSD8xz-kMoy1OZWu75xUej_EIqRYZ6VKCsyWlsBatE,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.566938,
799,/Around the year/Sukkos/Halachos,Halacha-sukkos for email.pdf,document,22219991,1bPHCqhQoLCmLF6JJLYdC05Xfdg1Kb1xW,application/pdf,1,pending,2025-11-09T04:57:04.586939,
800,/Around the year/Sukkos/Sukka,Bucks_Sukkot_Handout (2).pdf,document,1087355,1jexIXFQ3UURBE3OPrVV_XpdtzwBDwB72,application/pdf,1,pending,2025-11-09T04:57:04.604938,
801,/Around the year/Sukkos/Sukka/Posters,Sukka Explanation.doc,document,40960,1TUrgMeAf64ndZSCK4E0wBbeZn0RoYAiR,application/msword,1,pending,2025-11-09T04:57:04.621938,
802,/Around the year/Sukkos/Sukka/Posters,Sukkah Poster.pdf,document,304718,1NzmltwQGVVD2NWoGItldeTMkGmXjEths,application/pdf,1,pending,2025-11-09T04:57:04.638937,
803,/Around the year/Sukkos/Sukka/Posters,Sukkah disclaimer.docx,document,12693,1ML3GZDePho2yVEqaC8hWsR95hKvosf9N,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.656940,
804,/Around the year/Sukkos/Sukka,Copy of Kosher Sukkah Checklist,google_doc,12702,1tJdtUUhTC-l541zY0-JcBQNnICQZ1DNLiKpbITmtJXc,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.675938,
805,/Around the year/Sukkos/Sukkos Mivtzoyim,I did the lulav shake STICKERS.pdf,document,87432,1j_F8CSSon6gMa3eIAFRzJif8jyxv7TxY,application/pdf,1,pending,2025-11-09T04:57:04.695938,
806,/Around the year/Sukkos/Sukkos Mivtzoyim,Kosher Sukkah Checklist,google_doc,12700,16UDmIl0F8X5uouwzBD-8RZh4_lHKkAXHSvUs1Ec7FUc,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.712937,
807,/Around the year/Sukkos/Sukkos Mivtzoyim,Guide sheet with Lulav order.docx,document,54081,1f8jG9ARZ7jHoZnD86rDwgV0HAKbi4e0B,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1,pending,2025-11-09T04:57:04.731937,
808,/Around the year/Sukkos/Sukkos Mivtzoyim,Blessings in the Sukkah.pdf,document,173228,1i4gF4ekKeI62Gbo_XguTYBeMeoQSBGk5,application/pdf,1,pending,2025-11-09T04:57:04.748940,
809,/Around the year/Sukkos/Sukkos Mivtzoyim,Bucks_Sukkot_Handout (2).pdf,document,1087355,1xj3ObjeVn7dGWkVv_y8HIgQGotrBfN35,application/pdf,1,pending,2025-11-09T04:57:04.765987,
810,/Around the year/Sukkos/Sukkos Mivtzoyim,Lulav shaking Guide.pdf,document,892445,1HyqrPaIxZINJmj-tUpRWCOFRn8z6u8dO,application/pdf,1,pending,2025-11-09T04:57:04.782988,
811,/Around the year/Sukkos,Video Shlichus Tips for Sukkos,google_doc,1024,1N2GnH8LeO_d0_Px0hBXZAKqP6XbLMq58Ed46-Ua6KVs,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.799987,
812,/Around the year/Sukkos/Sukkos Event,Sukkos Events,google_doc,2106,1LhwObZzIqIqWFDV4TUQevAfU7rxJkcj2xWdeGJsQ2MU,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.819989,
813,/Around the year/Sukkos/Sukkos Event/Games,sukkot_game1.pdf,document,53089,1tgrmXXQXLLvNVV7vsv8MPp3oI1DHpmDG,application/pdf,1,pending,2025-11-09T04:57:04.839993,
814,/Around the year/Sukkos/Sukkos Event/Games,Sukkot+Minyanaire.ppt,other,420352,1GIesXW0im_G12LGfk_H1hhO6D3weGGHo,application/vnd.ms-powerpoint,1,pending,2025-11-09T04:57:04.861988,
815,/Around the year/Sukkos/Sukkos Event/Games,Sukkos game 68 a.pub,other,146432,1bu3FNjBlXKSFOpCLZIe6kU2njNYsRYma,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:04.881988,
816,/Around the year/Sukkos/Sukkos Event/Flyers,Copy of SUKKOT DINNER.pdf,document,275507,1C6FDoio6TQsDxvEtySaqj3mM9PydwpDe,application/pdf,1,pending,2025-11-09T04:57:04.905989,
817,/Around the year/Sukkos/Sukkos Event/Flyers,Hookah in the Sukkah (Levenberg Umass).pdf,document,1633023,1fNoiuK5zYXQj4-pLdvRYVPGfLGc1yGvh,application/pdf,1,pending,2025-11-09T04:57:04.924989,
818,/Around the year/Sukkos/Sukkos Event,Copy of Purim Song.pdf,document,153335,1HRLKS0PHfnaM5xRxnPAbUGrmE4OFSyBf,application/pdf,1,pending,2025-11-09T04:57:04.945990,
819,/Around the year/Sukkos/Sukkos Event/Press Release,Press Release for Sukkah Event,google_doc,2311,1Ket-RKmoyL1RgdJ0SwmLhRah4U07VjriEj83DrLRGLk,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.963997,
820,/Around the year/Sukkos/Sukkah Mobile,Sukkah Mobile ,google_doc,2344,1YIf5F-ZXCfiha1nqAasz7wbIQ6nsPJH4m7u3zheBIvM,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:04.982990,
821,/Around the year/Sukkos/Sukkah Mobile/Sukka Mobile Banners,Happy Sukkos Sign - 16837.pdf,document,4568137,1i_0uDImzX4pguxk8-JUIdcKQhG9VOH5E,application/pdf,1,pending,2025-11-09T04:57:05.002988,
822,/Around the year/Sukkos/Sukkah Mobile/Sukka Mobile Banners,Sukkah Mobile Banners,google_doc,1024,1yL40rAQOPJG_f3cFnpdBwTYejlC6eC5XMR8P927h7k4,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:05.018988,
823,/Around the year/Sukkos/Sukkah Mobile/Sukka Mobile Building Instructions,Pickup truck Sukkah instructions,google_doc,1024,1vP7Phvo9t5__RmT4aB7z2Q_Song8CKMTULrqV0oA8Rw,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:05.034990,
824,/Around the year/Sukkos/Sukkah Mobile/Sukka Mobile Building Instructions,DIY-Sukkah-Mobile-Guide.pdf,document,1568286,15KG20-tA0Qp7wZwHg4x4lyGnM4MM0GLI,application/pdf,1,pending,2025-11-09T04:57:05.053988,
825,/Around the year/Simchas Torah,High Holidays,google_doc,3221,1pDRQA_Esbo14R80gz4VKBHmqHKbB63ZzINB6FTarC9I,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:05.074988,
826,/Around the year/Simchas Torah/Video Library,"S""T Video Library",google_doc,1024,1i4Z4gmYzm8JHW2RP5qrZ6BQOTdZvA8-19NX4rED67pc,application/vnd.google-apps.document,1,pending,2025-11-09T04:57:05.085989,
827,/Around the year/Simchas Torah,gift box for K-1 booklet.pub,other,104960,1A5ZWP0MFmOnEpfO1Oxf-q9AbyYiJQVxv,application/vnd.ms-publisher,1,pending,2025-11-09T04:57:05.103988,
828,/Around the year/Simchas Torah,CHS of Potomac Simchat Torah Curriculum.doc,document,18952,1l8xi7mJZReECpOZOrBn5ROMYOVS09Bg0,application/msword,1,pending,2025-11-09T04:57:05.121986,
